steps,time,reward,delta,converged
250,0.0014960765838623047,0.0,0,False
251,0.0020339488983154297,0.0,0,False
252,0.003576040267944336,0.0,0,False
253,0.0012209415435791016,0.0,0,False
254,0.002173900604248047,0.0,0,False
255,0.004174947738647461,0.0,0,False
256,0.011407852172851562,0.0,0,False
257,0.00811910629272461,0.0,0,False
258,0.0008258819580078125,0.0,0,False
259,0.0016939640045166016,0.0,0,False
260,0.004664182662963867,0.0,0,False
261,0.0018172264099121094,0.0,0,False
262,0.0017969608306884766,0.0,0,False
263,0.0034208297729492188,0.0,0,False
264,0.002597332000732422,0.0,0,False
265,0.0016160011291503906,0.0,0,False
266,0.0036690235137939453,0.0,0,False
267,0.0006561279296875,0.0,0,False
268,0.003843069076538086,0.0,0,False
269,0.009586811065673828,0.0,0,False
270,0.0008950233459472656,0.0,0,False
271,0.009568929672241211,0.0,0,False
272,0.0017251968383789062,0.0,0,False
273,0.002255678176879883,0.0,0,False
274,0.00335693359375,0.0,0,False
275,0.0033338069915771484,0.0,0,False
276,0.0032918453216552734,0.0,0,False
277,0.004214048385620117,0.0,0,False
278,0.0026259422302246094,0.0,0,False
279,0.005896091461181641,0.0,0,False
280,0.004108905792236328,0.0,0,False
281,0.007266044616699219,0.0,0,False
282,0.002129793167114258,0.0,0,False
283,0.0013246536254882812,0.0,0,False
284,0.0016961097717285156,0.0,0,False
285,0.006797075271606445,0.0,0,False
286,0.007914066314697266,0.0,0,False
287,0.004892826080322266,0.0,0,False
288,0.006472110748291016,0.0,0,False
289,0.004640102386474609,0.0,0,False
290,0.0018961429595947266,0.0,0,False
291,0.0014309883117675781,0.0,0,False
292,0.0027577877044677734,0.0,0,False
293,0.005738973617553711,0.0,0,False
294,0.0037980079650878906,0.0,0,False
295,0.0026559829711914062,0.0,0,False
296,0.0035331249237060547,0.0,0,False
297,0.0026171207427978516,0.0,0,False
298,0.0037899017333984375,0.0,0,False
299,0.0026786327362060547,0.0,0,False
300,0.0018568038940429688,0.0,0,False
301,0.005439043045043945,0.0,0,False
302,0.0018360614776611328,0.0,0,False
303,0.0008580684661865234,0.0,0,False
304,0.002026081085205078,0.0,0,False
305,0.0019719600677490234,0.0,0,False
